id,name,national_dex_number,category,types,hp,attack,defense,sp_atk,sp_def,speed,evolution_prev,evolution_next,abilities,image_path,gender_ratio,created_at,form_image_paths
291,Ninjask,291,Ninja Pokémon,"[""Bug"", ""Flying""]",61,90,45,50,50,160,Nincada,Shedinja,"[{""name"": ""Speed Boost"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": true}]",images/Ninjask.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
292,Shedinja,292,Shed Pokémon,"[""Bug"", ""Ghost""]",1,90,45,30,30,40,Ninjask,,[],images/Shedinja.png,,2026-02-28 03:16:50,
293,Whismur,293,Whisper Pokémon,"[""Normal""]",64,51,23,51,23,28,,Loudred,"[{""name"": ""Soundproof"", ""is_hidden"": false}, {""name"": ""Rattled"", ""is_hidden"": true}]",images/Whismur.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
294,Loudred,294,Big Voice Pokémon,"[""Normal""]",84,71,43,71,43,48,Whismur,Exploud,"[{""name"": ""Soundproof"", ""is_hidden"": false}, {""name"": ""Scrappy"", ""is_hidden"": true}]",images/Loudred.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
295,Exploud,295,Loud Noise Pokémon,"[""Normal""]",104,91,63,91,63,68,Loudred,,"[{""name"": ""Soundproof"", ""is_hidden"": false}, {""name"": ""Scrappy"", ""is_hidden"": true}]",images/Exploud.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
296,Makuhita,296,Guts Pokémon,"[""Fighting""]",72,60,30,20,30,25,,Hariyama,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Guts"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Makuhita.png,"{""male"": 75.0, ""female"": 25.0}",2026-02-28 03:16:50,
297,Hariyama,297,Arm Thrust Pokémon,"[""Fighting""]",144,120,60,40,60,50,Makuhita,,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Guts"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Hariyama.png,"{""male"": 75.0, ""female"": 25.0}",2026-02-28 03:16:50,
298,Azurill,298,Polka Dot Pokémon,"[""Normal"", ""Fairy""]",50,20,40,20,40,20,,Marill,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Huge Power"", ""is_hidden"": false}, {""name"": ""Sap Sipper"", ""is_hidden"": true}]",images/Azurill.png,"{""male"": 25.0, ""female"": 75.0}",2026-02-28 03:16:50,
299,Nosepass,299,Compass Pokémon,"[""Rock""]",30,45,135,45,90,30,,Probopass,"[{""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Magnet Pull"", ""is_hidden"": false}, {""name"": ""Sand Force"", ""is_hidden"": true}]",images/Nosepass.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
300,Skitty,300,Kitten Pokémon,"[""Normal""]",50,45,45,35,35,50,,Delcatty,"[{""name"": ""Cute Charm"", ""is_hidden"": false}, {""name"": ""Normalize"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Wonder Skin"", ""is_hidden"": true}]",images/Skitty.png,"{""male"": 25.0, ""female"": 75.0}",2026-02-28 03:16:50,
301,Delcatty,301,Prim Pokémon,"[""Normal""]",70,65,65,55,55,70,Skitty,,"[{""name"": ""Cute Charm"", ""is_hidden"": false}, {""name"": ""Normalize"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Wonder Skin"", ""is_hidden"": true}]",images/Delcatty.png,"{""male"": 25.0, ""female"": 75.0}",2026-02-28 03:16:50,
302,Sableye,302,Darkness Pokémon,"[""Dark"", ""Ghost""]",50,75,75,65,65,50,,,"[{""name"": ""Keen Eye"", ""is_hidden"": false}, {""name"": ""Stall"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Prankster"", ""is_hidden"": true}, {""name"": ""Magic Bounce"", ""is_hidden"": false}]",images/Sableye_Sableye.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Sableye"": ""images/Sableye_Sableye.png"", ""Mega_Sableye"": ""images/Sableye_Mega_Sableye.png""}"
303,Mawile,303,Deceiver Pokémon,"[""Steel"", ""Fairy""]",50,85,85,55,55,50,,,"[{""name"": ""Hyper Cutter"", ""is_hidden"": false}, {""name"": ""Intimidate"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}, {""name"": ""Huge Power"", ""is_hidden"": false}]",images/Mawile_Mawile.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Mawile"": ""images/Mawile_Mawile.png"", ""Mega_Mawile"": ""images/Mawile_Mega_Mawile.png""}"
304,Aron,304,Iron Armor Pokémon,"[""Steel"", ""Rock""]",50,70,100,40,40,30,,Lairon,"[{""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Heavy Metal"", ""is_hidden"": true}]",images/Aron.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
305,Lairon,305,Iron Armor Pokémon,"[""Steel"", ""Rock""]",60,90,140,50,50,40,Aron,Aggron,"[{""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Heavy Metal"", ""is_hidden"": true}]",images/Lairon.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
306,Aggron,306,Iron Armor Pokémon,"[""Steel"", ""Rock""]",70,110,180,60,60,50,Lairon,,"[{""name"": ""Sturdy"", ""is_hidden"": false}, {""name"": ""Rock Head"", ""is_hidden"": false}, {""name"": ""Heavy Metal"", ""is_hidden"": true}, {""name"": ""Filter"", ""is_hidden"": false}]",images/Aggron_Aggron.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Aggron"": ""images/Aggron_Aggron.png"", ""Mega_Aggron"": ""images/Aggron_Mega_Aggron.png""}"
307,Meditite,307,Meditate Pokémon,"[""Fighting"", ""Psychic""]",30,40,55,40,55,60,,Medicham,"[{""name"": ""Pure Power"", ""is_hidden"": false}, {""name"": ""Telepathy"", ""is_hidden"": true}]",images/Meditite.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
308,Medicham,308,Meditate Pokémon,"[""Fighting"", ""Psychic""]",60,60,75,60,75,80,Meditite,,"[{""name"": ""Pure Power"", ""is_hidden"": false}, {""name"": ""Telepathy"", ""is_hidden"": true}]",images/Medicham_Medicham.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Medicham"": ""images/Medicham_Medicham.png"", ""Mega_Medicham"": ""images/Medicham_Mega_Medicham.png""}"
309,Electrike,309,Lightning Pokémon,"[""Electric""]",40,45,40,65,40,65,,Manectric,"[{""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Lightning Rod"", ""is_hidden"": false}, {""name"": ""Minus"", ""is_hidden"": true}]",images/Electrike.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
310,Manectric,310,Discharge Pokémon,"[""Electric""]",70,75,60,105,60,105,Electrike,,"[{""name"": ""Static"", ""is_hidden"": false}, {""name"": ""Lightning Rod"", ""is_hidden"": false}, {""name"": ""Minus"", ""is_hidden"": true}, {""name"": ""Intimidate"", ""is_hidden"": false}]",images/Manectric_Manectric.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Manectric"": ""images/Manectric_Manectric.png"", ""Mega_Manectric"": ""images/Manectric_Mega_Manectric.png""}"
311,Plusle,311,Cheering Pokémon,"[""Electric""]",60,50,40,85,75,95,,,"[{""name"": ""Plus"", ""is_hidden"": false}, {""name"": ""Lightning Rod"", ""is_hidden"": true}]",images/Plusle.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
312,Minun,312,Cheering Pokémon,"[""Electric""]",60,40,50,75,85,95,,,"[{""name"": ""Minus"", ""is_hidden"": false}, {""name"": ""Volt Absorb"", ""is_hidden"": true}]",images/Minun.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
313,Volbeat,313,Firefly Pokémon,"[""Bug""]",65,73,55,47,75,85,,,"[{""name"": ""Illuminate"", ""is_hidden"": false}, {""name"": ""Swarm"", ""is_hidden"": false}, {""name"": ""Prankster"", ""is_hidden"": true}]",images/Volbeat.png,"{""male"": 100.0, ""female"": null}",2026-02-28 03:16:50,
314,Illumise,314,Firefly Pokémon,"[""Bug""]",65,47,55,73,75,85,,,"[{""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Tinted Lens"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Prankster"", ""is_hidden"": true}]",images/Illumise.png,"{""male"": null, ""female"": 100.0}",2026-02-28 03:16:50,
315,Roselia,315,Thorn Pokémon,"[""Grass"", ""Poison""]",50,60,45,100,80,65,Budew,Roserade,"[{""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Poison Point"", ""is_hidden"": false}, {""name"": ""Leaf Guard"", ""is_hidden"": true}]",images/Roselia.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
316,Gulpin,316,Stomach Pokémon,"[""Poison""]",70,43,53,43,53,40,,Swalot,"[{""name"": ""Liquid Ooze"", ""is_hidden"": false}, {""name"": ""Sticky Hold"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": true}]",images/Gulpin.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
317,Swalot,317,Poison Bag Pokémon,"[""Poison""]",100,73,83,73,83,55,Gulpin,,"[{""name"": ""Liquid Ooze"", ""is_hidden"": false}, {""name"": ""Sticky Hold"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": true}]",images/Swalot.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
318,Carvanha,318,Savage Pokémon,"[""Water"", ""Dark""]",45,90,20,65,20,65,,Sharpedo,"[{""name"": ""Rough Skin"", ""is_hidden"": false}, {""name"": ""Speed Boost"", ""is_hidden"": true}]",images/Carvanha.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
319,Sharpedo,319,Brutal Pokémon,"[""Water"", ""Dark""]",70,120,40,95,40,95,Carvanha,,"[{""name"": ""Rough Skin"", ""is_hidden"": false}, {""name"": ""Speed Boost"", ""is_hidden"": true}, {""name"": ""Strong Jaw"", ""is_hidden"": false}]",images/Sharpedo_Sharpedo.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Sharpedo"": ""images/Sharpedo_Sharpedo.png"", ""Mega_Sharpedo"": ""images/Sharpedo_Mega_Sharpedo.png""}"
320,Wailmer,320,Ball Whale Pokémon,"[""Water""]",130,70,35,70,35,60,,Wailord,"[{""name"": ""Water Veil"", ""is_hidden"": false}, {""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Pressure"", ""is_hidden"": true}]",images/Wailmer.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
321,Wailord,321,Float Whale Pokémon,"[""Water""]",170,90,45,90,45,60,Wailmer,,"[{""name"": ""Water Veil"", ""is_hidden"": false}, {""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Pressure"", ""is_hidden"": true}]",images/Wailord.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
322,Numel,322,Numb Pokémon,"[""Fire"", ""Ground""]",60,60,40,65,45,35,,Camerupt,"[{""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Simple"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": true}]",images/Numel.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
323,Camerupt,323,Eruption Pokémon,"[""Fire"", ""Ground""]",70,100,70,105,75,40,Numel,,"[{""name"": ""Magma Armor"", ""is_hidden"": false}, {""name"": ""Solid Rock"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Anger Point"", ""is_hidden"": true}, {""name"": ""Sheer Force"", ""is_hidden"": false}]",images/Camerupt_Camerupt.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Camerupt"": ""images/Camerupt_Camerupt.png"", ""Mega_Camerupt"": ""images/Camerupt_Mega_Camerupt.png""}"
324,Torkoal,324,Coal Pokémon,"[""Fire""]",70,85,140,85,70,20,,,"[{""name"": ""White Smoke"", ""is_hidden"": false}, {""name"": ""Drought"", ""is_hidden"": false}, {""name"": ""Gen VII+"", ""is_hidden"": false}, {""name"": ""Shell Armor"", ""is_hidden"": true}]",images/Torkoal.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
325,Spoink,325,Bounce Pokémon,"[""Psychic""]",60,25,35,70,80,60,,Grumpig,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": true}]",images/Spoink.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
326,Grumpig,326,Manipulate Pokémon,"[""Psychic""]",80,45,65,90,110,80,Spoink,,"[{""name"": ""Thick Fat"", ""is_hidden"": false}, {""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Gluttony"", ""is_hidden"": true}]",images/Grumpig.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
327,Spinda,327,Spot Panda Pokémon,"[""Normal""]",60,60,60,60,60,60,,,"[{""name"": ""Own Tempo"", ""is_hidden"": false}, {""name"": ""Tangled Feet"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Contrary"", ""is_hidden"": true}]",images/Spinda.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
328,Trapinch,328,Ant Pit Pokémon,"[""Ground""]",45,100,45,45,45,10,,Vibrava,"[{""name"": ""Hyper Cutter"", ""is_hidden"": false}, {""name"": ""Arena Trap"", ""is_hidden"": false}, {""name"": ""Sheer Force"", ""is_hidden"": true}]",images/Trapinch.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
329,Vibrava,329,Vibration Pokémon,"[""Ground"", ""Dragon""]",50,70,50,50,50,70,Trapinch,Flygon,[],images/Vibrava.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
330,Flygon,330,Mystic Pokémon,"[""Ground"", ""Dragon""]",80,100,80,80,80,100,Vibrava,,[],images/Flygon.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
331,Cacnea,331,Cactus Pokémon,"[""Grass""]",50,85,40,85,40,35,,Cacturne,"[{""name"": ""Sand Veil"", ""is_hidden"": false}, {""name"": ""Water Absorb"", ""is_hidden"": true}]",images/Cacnea.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
332,Cacturne,332,Scarecrow Pokémon,"[""Grass"", ""Dark""]",70,115,60,115,60,55,Cacnea,,"[{""name"": ""Sand Veil"", ""is_hidden"": false}, {""name"": ""Water Absorb"", ""is_hidden"": true}]",images/Cacturne.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
333,Swablu,333,Cotton Bird Pokémon,"[""Normal"", ""Flying""]",45,40,60,40,75,50,,Altaria,"[{""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Cloud Nine"", ""is_hidden"": true}]",images/Swablu.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
334,Altaria,334,Humming Pokémon,"[""Dragon"", ""Flying""]",75,70,90,70,105,80,Swablu,,"[{""name"": ""Natural Cure"", ""is_hidden"": false}, {""name"": ""Cloud Nine"", ""is_hidden"": true}, {""name"": ""Pixilate"", ""is_hidden"": false}]",images/Altaria_Altaria.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Altaria"": ""images/Altaria_Altaria.png"", ""Mega_Altaria"": ""images/Altaria_Mega_Altaria.png""}"
335,Zangoose,335,Cat Ferret Pokémon,"[""Normal""]",73,115,60,60,60,90,,,"[{""name"": ""Immunity"", ""is_hidden"": false}, {""name"": ""Toxic Boost"", ""is_hidden"": true}]",images/Zangoose.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
336,Seviper,336,Fang Snake Pokémon,"[""Poison""]",73,100,60,100,60,65,,,"[{""name"": ""Shed Skin"", ""is_hidden"": false}, {""name"": ""Infiltrator"", ""is_hidden"": true}]",images/Seviper.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
337,Lunatone,337,Meteorite Pokémon,"[""Rock"", ""Psychic""]",70,55,65,95,85,70,,,[],images/Lunatone.png,,2026-02-28 03:16:50,
338,Solrock,338,Meteorite Pokémon,"[""Rock"", ""Psychic""]",70,95,85,55,65,70,,,[],images/Solrock.png,,2026-02-28 03:16:50,
339,Barboach,339,Whiskers Pokémon,"[""Water"", ""Ground""]",50,48,43,46,41,60,,Whiscash,"[{""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Anticipation"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Hydration"", ""is_hidden"": true}]",images/Barboach.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
340,Whiscash,340,Whiskers Pokémon,"[""Water"", ""Ground""]",110,78,73,76,71,60,Barboach,,"[{""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Anticipation"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Hydration"", ""is_hidden"": true}]",images/Whiscash.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
341,Corphish,341,Ruffian Pokémon,"[""Water""]",43,80,65,50,35,35,,Crawdaunt,"[{""name"": ""Hyper Cutter"", ""is_hidden"": false}, {""name"": ""Shell Armor"", ""is_hidden"": false}, {""name"": ""Adaptability"", ""is_hidden"": true}]",images/Corphish.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
342,Crawdaunt,342,Rogue Pokémon,"[""Water"", ""Dark""]",63,120,85,90,55,55,Corphish,,"[{""name"": ""Hyper Cutter"", ""is_hidden"": false}, {""name"": ""Shell Armor"", ""is_hidden"": false}, {""name"": ""Adaptability"", ""is_hidden"": true}]",images/Crawdaunt.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
343,Baltoy,343,Clay Doll Pokémon,"[""Ground"", ""Psychic""]",40,40,55,40,70,55,,Claydol,[],images/Baltoy.png,,2026-02-28 03:16:50,
344,Claydol,344,Clay Doll Pokémon,"[""Ground"", ""Psychic""]",60,70,105,70,120,75,Baltoy,,[],images/Claydol.png,,2026-02-28 03:16:50,
345,Lileep,345,Sea Lily Pokémon,"[""Rock"", ""Grass""]",66,41,77,61,87,23,,Cradily,"[{""name"": ""Suction Cups"", ""is_hidden"": false}, {""name"": ""Storm Drain"", ""is_hidden"": true}]",images/Lileep.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
346,Cradily,346,Barnacle Pokémon,"[""Rock"", ""Grass""]",86,81,97,81,107,43,Lileep,,"[{""name"": ""Suction Cups"", ""is_hidden"": false}, {""name"": ""Storm Drain"", ""is_hidden"": true}]",images/Cradily.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
347,Anorith,347,Old Shrimp Pokémon,"[""Rock"", ""Bug""]",45,95,50,40,50,75,,Armaldo,"[{""name"": ""Battle Armor"", ""is_hidden"": false}, {""name"": ""Swift Swim"", ""is_hidden"": true}]",images/Anorith.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
348,Armaldo,348,Plate Pokémon,"[""Rock"", ""Bug""]",75,125,100,70,80,45,Anorith,,"[{""name"": ""Battle Armor"", ""is_hidden"": false}, {""name"": ""Swift Swim"", ""is_hidden"": true}]",images/Armaldo.png,"{""male"": 87.5, ""female"": 12.5}",2026-02-28 03:16:50,
349,Feebas,349,Fish Pokémon,"[""Water""]",20,15,20,10,55,80,,Milotic,"[{""name"": ""Swift Swim"", ""is_hidden"": false}, {""name"": ""Oblivious"", ""is_hidden"": false}, {""name"": ""Gen VI+"", ""is_hidden"": false}, {""name"": ""Adaptability"", ""is_hidden"": true}]",images/Feebas.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
350,Milotic,350,Tender Pokémon,"[""Water""]",95,60,79,100,125,81,Feebas,,"[{""name"": ""Marvel Scale"", ""is_hidden"": false}, {""name"": ""Competitive"", ""is_hidden"": false}, {""name"": ""Gen VI+"", ""is_hidden"": false}, {""name"": ""Cute Charm"", ""is_hidden"": true}]",images/Milotic.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
351,Castform,351,Weather Pokémon,"[""Normal"", ""Fire""]",70,70,70,70,70,70,,,[],images/Castform_Sunny.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Sunny"": ""images/Castform_Sunny.png"", ""Rainy"": ""images/Castform_Rainy.png"", ""Snowy"": ""images/Castform_Snowy.png""}"
352,Kecleon,352,Color Swap Pokémon,"[""Normal""]",60,90,70,60,120,40,,,"[{""name"": ""Color Change"", ""is_hidden"": false}, {""name"": ""Protean"", ""is_hidden"": true}]",images/Kecleon.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
353,Shuppet,353,Puppet Pokémon,"[""Ghost""]",44,75,35,63,33,45,,Banette,"[{""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Frisk"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Cursed Body"", ""is_hidden"": true}]",images/Shuppet.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
354,Banette,354,Marionette Pokémon,"[""Ghost""]",64,115,65,83,63,65,Shuppet,,"[{""name"": ""Insomnia"", ""is_hidden"": false}, {""name"": ""Frisk"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Cursed Body"", ""is_hidden"": true}, {""name"": ""Prankster"", ""is_hidden"": false}]",images/Banette_Banette.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Banette"": ""images/Banette_Banette.png"", ""Mega_Banette"": ""images/Banette_Mega_Banette.png""}"
355,Duskull,355,Requiem Pokémon,"[""Ghost""]",20,40,90,30,90,25,,Dusclops,"[{""name"": ""Levitate"", ""is_hidden"": false}, {""name"": ""Frisk"", ""is_hidden"": true}]",images/Duskull.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
356,Dusclops,356,Beckon Pokémon,"[""Ghost""]",40,70,130,60,130,25,Duskull,Dusknoir,"[{""name"": ""Pressure"", ""is_hidden"": false}, {""name"": ""Frisk"", ""is_hidden"": true}]",images/Dusclops.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
357,Tropius,357,Fruit Pokémon,"[""Grass"", ""Flying""]",99,68,83,72,87,51,,,"[{""name"": ""Chlorophyll"", ""is_hidden"": false}, {""name"": ""Solar Power"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Harvest"", ""is_hidden"": true}]",images/Tropius.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,
358,Chimecho,358,Wind Chime Pokémon,"[""Psychic"", ""Steel""]",65,50,70,95,80,65,Chingling,,[],images/Chimecho_Chimecho.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Chimecho"": ""images/Chimecho_Chimecho.png"", ""Mega_Chimecho"": ""images/Chimecho_Mega_Chimecho.png""}"
359,Absol,359,Disaster Pokémon,"[""Dark"", ""Ghost""]",65,130,60,75,60,75,,,"[{""name"": ""Pressure"", ""is_hidden"": false}, {""name"": ""Super Luck"", ""is_hidden"": false}, {""name"": ""Gen IV+"", ""is_hidden"": false}, {""name"": ""Justified"", ""is_hidden"": true}, {""name"": ""Magic Bounce"", ""is_hidden"": false}]",images/Absol_Absol.png,"{""male"": 50.0, ""female"": 50.0}",2026-02-28 03:16:50,"{""Absol"": ""images/Absol_Absol.png"", ""Mega_Absol"": ""images/Absol_Mega_Absol.png"", ""Mega_Absol_Z"": ""images/Absol_Mega_Absol_Z.png""}"
